video_id,date,time,type,title,duration_sec,views,likes,comments,shares,whatsapp_shares,saves,downloads,total_engagement,engagement_rate,is_pinned,permalink,pulled_at,views_delta
7660136475354221844,2026-07-08,15:41,Video,"זריקות ההרזיה משנות חיים, אבל גם מציתות ויכוח על תרבות הרזון, נגישות לטיפול והשוק השחור שמסביבן. מה קורה כשהמאבק במשקל כבר לא מתחיל רק בצלחת, אלא במוח? 🎧 ""עד הקצה"" עם קרן נויבך | כל יום | כאן הסכתים ובכל אפליקציות הפודקאסטים",45,35318,1372,22,35,4,90,5,1519,4.3,0,https://www.tiktok.com/@kan_news/video/7660136475354221844,2026-07-21 10:15,0
7660121500808138005,2026-07-08,14:43,Video,"עם יד על הלב: חמאס ניצח או הפסיד את המלחמה? אלף ימים אחרי, המציאות בעזה מורכבת בהרבה ממה שנדמה @elior_levy #שובר_חומות",368,30782,898,10,39,13,84,11,1031,3.35,0,https://www.tiktok.com/@kan_news/video/7660121500808138005,2026-07-21 10:15,0
7659880615440813333,2026-07-07,23:09,Video,"הקיץ התחיל, בינתיים, טפו טפו, בלי ביטולי טיסות או שמיים סגורים, והישראלים שחששו לתכנן - מחפשים את הדילים הכי משתלמים @Ofir.halperin",448,91740,3459,14,485,92,448,23,4406,4.8,0,https://www.tiktok.com/@kan_news/video/7659880615440813333,2026-07-21 10:15,0
7659753218448067860,2026-07-07,14:54,Video,"טראמפ הגיע לטורקיה לפסגה מדינית עם ארדואן על רקע המתיחות באזור. במהלך קבלת הפנים, ארדואן הוביל את טראמפ באופן אישי כשהוא מחזיק לו את הזרוע - הנשיא האמריקני נראה, בלשון המעטה, קצת פחות נלהב מהסיטואציה (איתמר מרגלית)",12,61803,1227,92,141,38,63,69,1523,2.46,0,https://www.tiktok.com/@kan_news/video/7659753218448067860,2026-07-21 10:15,0
7659729074994154772,2026-07-07,13:20,Video,"הלוחם והלום הקרב יוסי סהרדי זעק מדם ליבו ופנה לח""כים בדיון על חוק יסוד לימוד התורה: ""הפרצופים של החברים שמתפוצצים לנו בידיים באים אלינו בלילה. לפני שאתם מדברים על חרדים - קחו אחריות על מי שנלחם!"" (דקלה אהרון שפרן)",86,76590,7909,90,317,66,346,56,8662,11.31,0,https://www.tiktok.com/@kan_news/video/7659729074994154772,2026-07-21 10:15,0
7659796225171967252,2026-07-07,17:41,Video,האיש שהשקיע מיליונים בבריאות גילה שהוא חולה במחלה אוטואימונית נדירה @doritassarafmizra,220,236156,10776,62,616,145,739,73,12193,5.16,0,https://www.tiktok.com/@kan_news/video/7659796225171967252,2026-07-21 10:15,0
7659517354216279316,2026-07-06,23:39,Video,היזמים הישראליים שעובדים כדי לקחת אותנו לכוכבים @ittaishickman2,464,16780,478,1,19,7,52,3,550,3.28,0,https://www.tiktok.com/@kan_news/video/7659517354216279316,2026-07-21 10:15,0
7659348436982336788,2026-07-06,12:43,Video,פועלים השתמשו בדירות נרצחים בכפר עזה כשירותים @yaelciec,46,115429,5332,56,163,33,186,31,5737,4.97,0,https://www.tiktok.com/@kan_news/video/7659348436982336788,2026-07-21 10:15,0
7659442668669324565,2026-07-06,18:49,Video,"טראמפ גילה שכרטיס אדום זה לא רק ""עבירה"" - ופנה לפיפ""א כדי לבטל את ההרחקה של כוכב נבחרת ארה""ב פולארין באלוגון. ""זה לא הוגן להעניש שחקן על משחק שעוד לא שוחק"", אמר הנשיא - וזה עבד. מסתבר שגם בפיפ""א יש דברים שטראמפ מצליח לסדר בשיחת טלפון אחת (איתמר מרגלית) צילום: רויטרס",40,84534,2899,28,528,159,143,60,3598,4.26,0,https://www.tiktok.com/@kan_news/video/7659442668669324565,2026-07-21 10:15,0
7659293251794521365,2026-07-06,09:09,Video,איך הצליח הישראלי אסי משה להפוך את הקלפים למכונת מזומנים – וכמה שווה הזכייה בווגאס? @yoavborowitz,156,524911,26696,144,4661,1274,1240,265,32741,6.24,0,https://www.tiktok.com/@kan_news/video/7659293251794521365,2026-07-21 10:15,0
7659467982896237845,2026-07-06,20:27,Video,רחפנים זולים שהופכים כל תנועה בחזית למטרה. מאוקראינה ועד לבנון: כך רחפני הסיב האופטי משנים את כללי המלחמה #רקשתדעו  @talfraz,141,16136,518,4,25,11,34,11,581,3.6,0,https://www.tiktok.com/@kan_news/video/7659467982896237845,2026-07-21 10:15,0
7659517134921305365,2026-07-06,23:38,Video,״ערבית? לא בחנות שלנו״ (ערן זינגר),186,235837,8998,574,747,175,572,157,10891,4.62,0,https://www.tiktok.com/@kan_news/video/7659517134921305365,2026-07-21 10:15,0
7659141419520560405,2026-07-06,08:00,Video,היישר מתאילנד: תכירו את המרענן של הקיץ (נוב ראובני),194,37190,878,7,158,38,74,8,1117,3,0,https://www.tiktok.com/@kan_news/video/7659141419520560405,2026-07-21 10:15,0
7659393087638113556,2026-07-06,15:37,Video,"״סכנה לעצמו, לחיי כלבו ולשאר״: תושב שכונת ארמון הנציב, בשנות ה-20 לחייו, תיעד את עצמו כשהוא מרכיב את כלבו על גבי אופנוע באופן העלול לסכן את את שלומם של הרוכב ושל הכלב. לאחר שהסרטון הופץ ברשתות החברתיות, אותר החשוד וזומן לחקירה במשטרה בחשד לנהיגה בקלות ראש. @haimgoldich שימוש לפי סעיף 27א׳ לחוק זכויות יוצרים",26,123712,5186,60,747,63,247,32,6240,5.04,0,https://www.tiktok.com/@kan_news/video/7659393087638113556,2026-07-21 10:15,0
7658777389614337297,2026-07-05,07:30,Video,"ארבעה חודשים אחרי החיס!ל שזעזע את המזרח התיכון, האיראנים סוף סוף קיימו את הלווייתו של חמינאי - אבל מה שגנב את ההצגה היה בכלל היעדרותו של בנו ומחליפו, מוג'תבא",139,77134,1430,49,51,17,101,19,1631,2.11,0,https://www.tiktok.com/@kan_news/video/7658777389614337297,2026-07-21 10:15,0
7659141038010846485,2026-07-05,23:19,Video,צרות של עשירים או שהגזמנו? @ofir.halperin,443,295148,11110,42,964,229,568,61,12684,4.3,0,https://www.tiktok.com/@kan_news/video/7659141038010846485,2026-07-21 10:15,0
7659031128245832980,2026-07-05,16:12,Video,"״עם כל הכבוד לערך התורה, התיקון שהכי צריך לעשות פה זה לתת ערך עליון למי שיצא לקרב״: איציק סעידיאן בדיון בכנסת על חוק יסוד לימוד תורה שעבר בקריאה ראשונה בשבוע שעבר @dikla.aharon 📸: ערוץ הכנסת",66,13966,813,35,39,14,31,12,918,6.57,0,https://www.tiktok.com/@kan_news/video/7659031128245832980,2026-07-21 10:15,0
7659120412902558996,2026-07-05,21:59,Video,"אחרי שנחטפו יחד לעזה, שורדי השבי סשה טרופנוב וספיר כהן סוף סוף עמדו מתחת לחופה כפי שתכננו, ונישאו זה לזו ❤️ @yaelciec",48,22081,1958,18,33,3,49,7,2058,9.32,0,https://www.tiktok.com/@kan_news/video/7659120412902558996,2026-07-21 10:15,0
7659076211192122644,2026-07-05,19:07,Video,"יש לנו חברים נוספים, שמעת על הודו?״: נתניהו מגיב בריאיון לרשת פוקס ניוז האמריקנית לשמועות על הקרע ביחסיו עם טראמפ, וגם לביקורת שמתח סגן הנשיא ואנס בהצהרה שלו לתקשורת בחודש שעבר.  ״טראמפ ואני מסכימים על 99% מהנושאים״, אמר נתניהו, והוסיף כי ״יש גם מחלוקות, כמו בכל חברות״. בתגובה לדבריו של ואנס שצוטטו בריאיון, נתניהו השיב: ״מערכת היחסים ביני ובין ואנס מוצלחת מאוד, אבל אנחנו לא חייבים להסכים. טראמפ הוא החבר הטוב ביותר שלנו, אבל יש לנו גם עוד חברים בעולם, כמו המדינה הקטנה, הודו״ @ishay_bar_yosef 📸: מ",30,45756,1759,70,52,15,96,11,1977,4.32,0,https://www.tiktok.com/@kan_news/video/7659076211192122644,2026-07-21 10:15,0
7658948365081644306,2026-07-05,10:51,Video,חכו לזה: ברקים וזיקוקים מעל וושינגטון בחגיגות העצמאות ה-250 לארצות הברית  @ramelibrandts 📸: רויטרס,25,5167,110,2,1,0,5,3,118,2.28,0,https://www.tiktok.com/@kan_news/video/7658948365081644306,2026-07-21 10:15,0
7658692424251804945,2026-07-04,18:18,Video,"אלון אהל הופיע בניו יורק במסגרת חגיגות ה-250 לעצמאות ארה""ב. אהל הוזמן על ידי הצי האמריקאי והופיע על סיפון נושאת המטוסים ""USS Nimitz"" לצד האמן ג'ון אונדרסיק. השניים ביצעו את השיר ""Superman"" באירוע שנערך בנוכחות בכירי ממשל וצבא אמריקאים, בהם מפקד הצי ושגרירת ארה""ב באו""ם. (אופיר הלפרין)",20,23847,1045,19,16,5,21,4,1101,4.62,0,https://www.tiktok.com/@kan_news/video/7658692424251804945,2026-07-21 10:15,0
7658569792965643541,2026-07-04,10:22,Video,"מה חושבים האמריקנים על מצבה של ""ארץ האפשרויות הבלתי מוגבלות""? (יואב זהבי)",671,17049,435,3,16,4,25,3,479,2.81,0,https://www.tiktok.com/@kan_news/video/7658569792965643541,2026-07-21 10:15,0
7658730646025669904,2026-07-04,20:46,Video,"""הם יתלשו - ואנחנו נדביק"": הכירו את הפעילים של ""חוזרות לתמונה"", שהחליטו לצאת למאבק נגד התופעה של השחתת תמונות נשים בירושלים בימוי וצילום: שלו סגל עריכת וידאו: ניצן גרינוולד נתן",314,655510,40811,276,1195,121,1971,139,44253,6.75,1,https://www.tiktok.com/@kan_news/video/7658730646025669904,2026-07-21 10:15,0
7658612127053139221,2026-07-04,13:06,Video,"מוג'תבא, אם תהיתם, עדיין לא נראה באזור (עומר שחר, @anastasia.stu7)",21,86458,1744,266,87,21,114,25,2211,2.56,0,https://www.tiktok.com/@kan_news/video/7658612127053139221,2026-07-21 10:15,0
7658040133119216917,2026-07-03,00:06,Video,אחרי 13 שנים של המתנה: כל מה שצריך לדעת על GTA 6 - וכמה הוא יעלה בישראל? @ittaishickman2,253,177163,9630,184,969,171,868,72,11651,6.58,0,https://www.tiktok.com/@kan_news/video/7658040133119216917,2026-07-21 10:15,0
7658225262902906113,2026-07-03,12:05,Video,"דרמה מטורפת בבגדד: כוחות מיוחדים פשטו על בתי פוליטיקאים ובכירים, ובאחד מהם נמצאו מיליוני דולרים שהוחבאו מתחת לבלטות. כך נחשפה אחת מפרשות השחיתות הגדולות בתולדות עיראק @roikais1987 @elior_levy #בשכונה_שלנו",321,67551,1234,18,129,54,109,24,1490,2.21,0,https://www.tiktok.com/@kan_news/video/7658225262902906113,2026-07-21 10:15,0
7658040126207053076,2026-07-03,00:06,Video,אל תנסו את זה בבית. או בשום מקום אחר. (מיכל רשף),202,311893,14708,122,1180,175,966,114,16976,5.44,0,https://www.tiktok.com/@kan_news/video/7658040126207053076,2026-07-21 10:15,0
7657950753939655957,2026-07-02,18:20,Video,"שרד שמונה ימים מתחת להריסות בוונצואלה - וחולץ בחיים 🤯 כוחות החילוץ בוונצואלה הצילו היום את הרנאן אלברטו גיל פלורס, מאבטח בן 43 ואב לשני ילדים, שהיה לכוד במשך שמונה ימים במרתף של מרכז קניות שהתמוטט בעקבות שתי רעידות האדמה שפקדו את המדינה לפני יותר משבוע. המאבטח נמצא בביתן האבטחה שלו, שהחזיק מעמד והגן עליו מהרעידות ההרסניות. צוותי החילוץ הבין-לאומיים עבדו מסביב לשעון בתנאי סיכון גבוהים, גשמים עזים ורעידות משנה. הם הצליחו ליצור קשר עם המאבטח בסוף השבוע והעבירו לו מים ומזון נוזלי. ""כשמצאנו אותו הוא ",6,139670,2929,13,19,3,63,8,3024,2.17,0,https://www.tiktok.com/@kan_news/video/7657950753939655957,2026-07-21 10:15,0
7657836858021367060,2026-07-02,10:58,Video,ראש הממשלה הבא? (אלון שרביט),682,42100,1499,280,46,19,63,11,1888,4.48,0,https://www.tiktok.com/@kan_news/video/7657836858021367060,2026-07-21 10:15,0
7657906269600156949,2026-07-02,15:27,Video,"""אמא ואבא לא בחיים"" 💔 שיר מתיאס ששרדה את טבח ה 7.10 ושכלה את שני הוריה.  מפרסמת לראשונה את ההקלטה שבה אחיה הקטן מבשר על מ!ת הוריהם: ""במשך 1000 ימים המשפחה העדיפה להשאיר את ההקלטה הזאת לעצמם... החלטנו לפרסם אותה, כדי לדרוש אמת, צדק. ותיקון חייב להתחיל מלקיחת אחריות - כל מי שהיה עם יד על ההגה חייב ללכת הביתה"", שיתפה שיר ברשת החברתית X. @yaelciec",17,82637,3923,60,31,9,261,19,4275,5.17,0,https://www.tiktok.com/@kan_news/video/7657906269600156949,2026-07-21 10:15,0
7657660613606329620,2026-07-02,08:00,Video,הקייאקים חזרו לשוט בכפר בלום,159,12117,272,3,9,4,15,4,299,2.47,0,https://www.tiktok.com/@kan_news/video/7657660613606329620,2026-07-21 10:15,0
7657978109722905877,2026-07-02,20:06,Video,בניגוד לכל ההערכות: איך קרה שאיראן יצאה מחוזקת מהמלחמה וממשיכה להכתיב את הקצב? #בשכונהשלנו  @roikais1987,444,24464,634,5,33,24,52,15,724,2.96,0,https://www.tiktok.com/@kan_news/video/7657978109722905877,2026-07-21 10:15,0
7657841517595331861,2026-07-02,11:16,Video,גבי קמין בן ה-81 נדרס למוות: מה גרם לנהג המשאית לדרוס עובד בתחנת הדלק? @ifatglick1,550,131473,4283,69,251,69,259,35,4862,3.7,0,https://www.tiktok.com/@kan_news/video/7657841517595331861,2026-07-21 10:15,0
7657848778703113492,2026-07-02,11:44,Video,ויכוח על זכות קדימה בכביש הסתיים באישום בדקירה - אישום שהפרקליטות נאלצה למחוק (שלי טפיירו),271,191743,4883,20,194,36,340,33,5437,2.84,0,https://www.tiktok.com/@kan_news/video/7657848778703113492,2026-07-21 10:15,0
7657639275902651668,2026-07-01,22:11,Video,"""מה התפקיד של נשים בחיים האלה אם לא לנקות בשביל בנים?"": ח""כ מירב מיכאלי הגיבה לפרסום של כאן חדשות על כך שלוחמות הורחקו ממבנה בזמן ביקור נתניהו בלבנון - ""כדי לא לפגוע בכבוד החרדים""  (רועי שרון) 🎥: באדיבות ערוץ הכנסת, 📸: חיים צח, לע""מ",51,68533,3595,131,192,33,182,29,4100,5.98,0,https://www.tiktok.com/@kan_news/video/7657639275902651668,2026-07-21 10:15,0
7657515345942433045,2026-07-01,14:10,Video,"שירה סעדון הגיעה לתוכנית ""אתה חייב לקרוא את זה"" בכאן 11 - פרופ' אבי חפץ צפה בתוכנית עם הבת שלו וזיהה אצל שירה גוש בבלוטת התריס @yaelciec",32,60136,1700,24,95,33,58,8,1877,3.12,0,https://www.tiktok.com/@kan_news/video/7657515345942433045,2026-07-21 10:15,0
7657457990596889876,2026-07-01,10:28,Video,חולמים על חופשת הכל כלול? אז קרוז (עופר חלפון),206,246770,7942,121,2081,688,1070,126,11214,4.54,0,https://www.tiktok.com/@kan_news/video/7657457990596889876,2026-07-21 10:15,0
7657612147446336789,2026-07-01,20:26,Video,"שני אלמונים טיפסו לקצה בניין האמפייר סטייט בניו יורק והניפו שלט שעליו נכתב: ""כשכוח האהבה מנצח את אהבת הכוח - יהיה שלום בעולם"". כעבור דקות ארוכות בשחקים, האלמוני כרע ברך והציע נישואים לאלמונית ❤️ (איתמר מרגלית, ישי בר-יוסף)",48,21555,444,11,12,4,8,6,475,2.2,0,https://www.tiktok.com/@kan_news/video/7657612147446336789,2026-07-21 10:15,0
7657588869390486805,2026-07-01,18:55,Video,"שרן השכל, סגנית שר החוץ, מתנגדת לחוק יסוד לימוד התורה. מדוע היא לא מתפטרת מהקואליציה?  🎙️ מתוך בנימיני ומועלם בכאן חדשות ברשת ב'",36,12330,292,12,7,4,10,3,321,2.6,0,https://www.tiktok.com/@kan_news/video/7657588869390486805,2026-07-21 10:15,0
7657589056804572436,2026-07-01,18:56,Video,"הקואליציה הצביעה נגד הצעת חוק של ח""כ מירב כהן להגדלת קצבאות הזקנה: ""הציבור יבוא איתכם חשבון""  (יעל צ'כנובר) 📸: באדיבות ערוץ הכנסת",40,11938,592,38,36,15,17,16,683,5.72,0,https://www.tiktok.com/@kan_news/video/7657589056804572436,2026-07-21 10:15,0
7657291817418853652,2026-07-01,08:00,Video,"הופיעה בכאן 11 - ואובחנה עם גידול | שירה הגיעה לתוכנית ""אתה חייב לקרוא את זה"" שלנו בכאן - וקיבלה טלפון ששינה את חייה: רופא זיהה דרך המסך ממצא חשוד בצוואר שלה (יעל צ'כנובר)",190,309624,19750,177,1470,359,751,92,22148,7.15,0,https://www.tiktok.com/@kan_news/video/7657291817418853652,2026-07-21 10:15,0
7657660356042493205,2026-07-01,23:33,Video,בטח קינאו באוסטרליה,175,63814,3052,35,172,20,128,16,3387,5.31,0,https://www.tiktok.com/@kan_news/video/7657660356042493205,2026-07-21 10:15,0
7657169104050113812,2026-06-30,15:46,Video,"""ח*סלתם את הבן אדם שעשה לי הכי הרבה רע"": צפו ברגע שבו שורד השבי רום ברסלבסקי התבשר שמחבל הג'יהאד שהחזיק והתעלל בו בשבי - חוסל  @itayblumental1 📸: האינסטגרם של רום ברסלבסקי",52,276867,25192,131,650,77,922,73,26895,9.71,0,https://www.tiktok.com/@kan_news/video/7657169104050113812,2026-07-21 10:15,0
7656722505670970631,2026-06-29,10:54,Video,"""בניינים של 12 קומות פשוט נשכבו על הרצפה"": משלחת החילוץ הישראלית, המונה 16 מחלצים ואנשי מקצוע של חברת מגן, עמותת Ready for Rescue וארגון SmartAID, הגיעה להציל חיים באזור האסון בוונצואלה (יחזקאל קורנברג) 📷: מאיה ברק",32,66861,3085,46,98,38,92,31,3321,4.97,0,https://www.tiktok.com/@kan_news/video/7656722505670970631,2026-07-21 10:15,0
7656918230090517777,2026-06-29,23:33,Video,המוצר הכי מבוקש באירופה הוא מזגן - אבל עדיין יש כאלה שמתנגדים (דב גיל-הר),246,153936,5035,52,426,126,241,44,5754,3.74,0,https://www.tiktok.com/@kan_news/video/7656918230090517777,2026-07-21 10:15,0
7656869702345477397,2026-06-29,20:25,Video,"״כדורגל זה מחלה, זה בדם״: בגיל 96 אווה שוורץ עדיין צופה בכל משחק של נבחרת ברזיל. וכן, אתם יכולים להיות בטוחים שהיא צופה גם עכשיו @elior_levy  #מונדיאל #ברזיל #ניימאר",38,205854,12381,50,521,77,387,27,13339,6.48,0,https://www.tiktok.com/@kan_news/video/7656869702345477397,2026-07-21 10:15,0
7656772049997761812,2026-06-29,14:06,Video,"""אבל להתחיל עם נעמה לזימי"" ח""כ יצחק פינדרוס, שקרא ליר!ת ברגלי חוסמי כבישים, נשאל בוועדת החינוך אם האמירה תקפה גם ליו""ר מפלגתו יצחק גולדקנופף, שהשתתף בחסימת כביש. תשובתו: ""אבל להתחיל עם נעמה לזימי"" לזימי התפרצה בתגובה: ""חבר כנסת אמר שצריך ליר!ת לי ברגליים ואתם לא עוצרים את הדיון? התרת הד0 וההסתה פה נמאסה. אתם ירדתם מהפסים. אני בן אדם כאן ומותר לי להיאבק"" (דקלה אהרון שפרן) צילום: ערוץ כנסת",52,18112,467,43,27,9,27,12,564,3.11,0,https://www.tiktok.com/@kan_news/video/7656772049997761812,2026-07-21 10:15,0
7656853321440955665,2026-06-29,19:23,Video,"""החיוך שלו מושתל בתוכה"": הכבד של סרן שחר גמלא שנפל בבופור הושתל בבל בת ה-7 - והציל את חייה (אמיר גרא)",37,203401,24471,340,349,53,567,37,25727,12.65,0,https://www.tiktok.com/@kan_news/video/7656853321440955665,2026-07-21 10:15,0
7656319816273546517,2026-06-28,08:51,Video,"עיר האורות ו... הברקים? במהלך סופה שהכתה הלילה בפריז, תועד ברק פוגע במגדל אייפל. למרבה המזל, המגדל היה סגור מראש למבקרים בעקבות גל החום. (דב גיל-הר)",3,1346,21,1,3,3,5,1,30,2.23,0,https://www.tiktok.com/@kan_news/video/7656319816273546517,2026-07-21 10:15,0
7656454394870795540,2026-06-28,17:33,Video,"תיעוד מצמרר: סרן דוד חזות ז""ל, שנפל בדרום לבנון, עם חבריו הלוחמים בקורס הקצינים - ""נחזור הביתה בשלום""  @itayblumental1",54,173440,24171,139,430,46,694,38,25434,14.66,0,https://www.tiktok.com/@kan_news/video/7656454394870795540,2026-07-21 10:15,0
7656428242152246548,2026-06-28,15:52,Video,"בפראדה הכריזו על שגריר חדש: הראפר הפלסטיני סנט לבנט, שנולד בירושלים כמרוואן עבד אלחמיד, וגדל גם בעזה ובירדן. לבנט הצטלם לעמוד הרשמי של מותג העל כשהוא עונד שרשרת בצורת מפה של כל שטח ארץ ישראל - כסמל למפת ""פלסטין"" 📸: מתוך עמוד האינסטגרם של Prada",10,151113,1997,45,362,41,120,14,2524,1.67,0,https://www.tiktok.com/@kan_news/video/7656428242152246548,2026-07-21 10:15,0
7656447609501994260,2026-06-28,17:07,Video,"השר בצלאל סמוטריץ': ""בזכותי כל החטופים כאן""  📸: מתוך הפודקאסט של נדב פרי ב-All in",16,45647,1012,81,183,32,50,18,1326,2.9,0,https://www.tiktok.com/@kan_news/video/7656447609501994260,2026-07-21 10:15,0
7656542470116789520,2026-06-28,23:16,Video,כבר יצא לכם לטעום? (עופר חלפון),246,125319,4061,38,286,83,209,27,4594,3.67,0,https://www.tiktok.com/@kan_news/video/7656542470116789520,2026-07-21 10:15,0
7656486081055018261,2026-06-28,19:36,Video,"רון, בת הזוג של סרן דוד חזות ז""ל, נפרדה ממנו בדמעות: ""הלוואי שהיית באמת בעלי והאבא של הילדים שלי""  (אסף פוזיילוב)",9,83677,8990,524,116,21,204,15,9834,11.75,0,https://www.tiktok.com/@kan_news/video/7656486081055018261,2026-07-21 10:15,0
7656413354386296085,2026-06-28,14:54,Video,"סן פרנסיסקו: סקוט וינר, סנאטור יהודי מקליפורניה שקידם חקיקה למען טרנסג'נדרים, גורש בצעקות ובקללות ממצעד למען טרנסים כי ""תמך ברצח העם בעזה""  (יחזקאל קורנברג)",42,176382,9728,248,380,49,381,50,10737,6.09,0,https://www.tiktok.com/@kan_news/video/7656413354386296085,2026-07-21 10:15,0
7656335064640408852,2026-06-28,09:50,Video,וזה ממשיך 🥵 (דב גיל-הר),202,169545,7189,81,655,120,217,31,8142,4.8,0,https://www.tiktok.com/@kan_news/video/7656335064640408852,2026-07-21 10:15,0
7656542371206778129,2026-06-28,23:16,Video,מזג האוויר באירופה ממשיך להשתגע (דב גיל הר),218,101743,3013,25,261,85,186,24,3485,3.43,0,https://www.tiktok.com/@kan_news/video/7656542371206778129,2026-07-21 10:15,0
7656475154842750228,2026-06-28,18:54,Video,"גלית, אימו של סרן דוד חזות ז""ל, ספדה לו: ""אבא יקבל אותך בזרועות פתוחות""  (אסף פוזיילוב)",15,51498,5091,395,38,13,98,15,5622,10.92,0,https://www.tiktok.com/@kan_news/video/7656475154842750228,2026-07-21 10:15,0
7656449211315146005,2026-06-28,19:00,Video,מסתכלים לשסע בעיניים: ביום שישי האחרון קבוצה של מפגינים חילונים ודתיים יצאו לחסימת נגד בתגובה לחסימות החרדים. אלה הקולות ממפגש השבטים של החברה הישראלית בקו הגבול שבין גבעת שמואל לבני ברק #הרגעשלהשבוע (שלו סגל),72,154688,8193,46,297,56,287,72,8823,5.7,0,https://www.tiktok.com/@kan_news/video/7656449211315146005,2026-07-21 10:15,0
7656002963369889040,2026-06-27,12:21,Video,"""הייתי עושה פעם בשבוע מיטת שיזוף"": ירדן ויזל שיתפה במחיר הבריאותי ששילמה בעקבות החשיפה לשמש @maylaurencelola",41,718213,37230,117,7813,1799,1539,247,46699,6.5,0,https://www.tiktok.com/@kan_news/video/7656002963369889040,2026-07-21 10:15,0
7656176401384508679,2026-06-27,23:34,Video,ישראל ולבנון חתמו על הסכם היסטורי - האם התגובות של איראן וח*זבאללה מעידות על לחץ? @roikais1987,187,48093,845,6,23,13,52,15,926,1.93,0,https://www.tiktok.com/@kan_news/video/7656176401384508679,2026-07-21 10:15,0
7655775586731707649,2026-06-26,21:39,Video,"רה""מ נתניהו מתייחס לראשונה להסכם עם לבנון: ""זו מכה גדולה לאיראן""  (גילי כהן) 📷: דוברות ראש הממשלה (⁠צולם לפני כניסת השבת)",71,202976,8618,333,362,135,288,80,9601,4.73,0,https://www.tiktok.com/@kan_news/video/7655775586731707649,2026-07-21 10:15,0
7655417848768056596,2026-06-26,11:00,Video,מדונה לא מפנה את הבמה @amitharari,607,11575,227,12,9,3,23,0,271,2.34,0,https://www.tiktok.com/@kan_news/video/7655417848768056596,2026-07-21 10:15,0
7655422935049686293,2026-06-26,13:00,Video,"אתרי דופמין: לגלוש באתרי קניות, למלא עגלות, להזמין אוכל ולעקוב אחרי משלוחים, אבל בסוף לא לשלם ולא לקבל שום דבר",238,41091,1131,22,120,24,131,15,1404,3.42,0,https://www.tiktok.com/@kan_news/video/7655422935049686293,2026-07-21 10:15,0
7655406932823477524,2026-06-26,08:00,Video,משחק הסקווישי יכול להיות גם מסוכן (נוב ראובני),213,1395154,43622,621,24398,10367,4899,1798,73540,5.27,0,https://www.tiktok.com/@kan_news/video/7655406932823477524,2026-07-21 10:15,0
7655411683275427093,2026-06-26,09:00,Video,המזרק המשזף - עור שזוף בלי שעות על החוף? הרופאים מזהירים מהטרנד החדש @maylaurencelola,775,305815,14345,104,2299,267,1519,77,18267,5.97,0,https://www.tiktok.com/@kan_news/video/7655411683275427093,2026-07-21 10:15,0
7655593705054686472,2026-06-26,09:53,Video,כנגד כל הסיכויים: אישה חולצה בחיים מההריסות בוונצואלה אחרי רעידת האדמה הקטלנית  (דב גיל-הר) 📸: מתוך חשבון ה-X @Surajit,33,145698,4711,35,149,18,153,18,5048,3.46,0,https://www.tiktok.com/@kan_news/video/7655593705054686472,2026-07-21 10:15,0
7655258100513000725,2026-06-25,12:11,Video,"את זה חוקרי המשטרה לא רואים בכל יום: גבר 🔥 את הרכב של האקס של בת זוגו כנקמה לאחר עימות, והשאיר בטעות את הטלפון שלו בזירה (אורלי אלקלעי)",34,109790,2082,12,206,26,121,26,2421,2.21,0,https://www.tiktok.com/@kan_news/video/7655258100513000725,2026-07-21 10:15,0
7655301138253729045,2026-06-25,18:00,Video,גם השוטרים לא האמינו בהתחלה כשהם מצאו את זה בזירה (אורלי אלקלעי),210,191546,3526,35,718,160,354,63,4633,2.42,0,https://www.tiktok.com/@kan_news/video/7655301138253729045,2026-07-21 10:15,0
7655428976797699349,2026-06-25,23:14,Video,"מעצר חריג בנתב""ג: סבתא שעשתה מסע כדי לבוא לבקר את נכדיה בישראל כמעט גורשה רק כי הגיעה עם 60 דולר במזומן (שלי טפיירו)",245,399531,13012,60,386,86,584,64,14042,3.51,0,https://www.tiktok.com/@kan_news/video/7655428976797699349,2026-07-21 10:15,0
7655269708903550229,2026-06-25,12:56,Video,"""מאיפה הם עשו את הכסף שלהם? מהפוליטיקה!"":  המתקפה החריפה של בנט נגד דרעי וגולדקנופף, והטענה - הם מנצלים את תקציבי המדינה לטובת ג'ובים ומקורבים @amsterdamski2 #המנגנון",76,35639,1647,43,148,78,70,40,1908,5.35,0,https://www.tiktok.com/@kan_news/video/7655269708903550229,2026-07-21 10:15,0
7655243926277803284,2026-06-25,11:16,Video,מבטיחים שלא ביימנו את מה שקרה בתחילת הכתבה (יאיר אטינגר),586,25994,936,10,23,13,57,4,1026,3.95,0,https://www.tiktok.com/@kan_news/video/7655243926277803284,2026-07-21 10:15,0
7655284128635489557,2026-06-25,13:52,Video,בין שתי ערים (ושני מטבחים) @liran_kogahinoff,475,33477,451,2,31,10,30,5,514,1.54,0,https://www.tiktok.com/@kan_news/video/7655284128635489557,2026-07-21 10:15,0
7655402479110098197,2026-06-25,21:31,Video,אסון כבד בוונצואלה: שתי רעידות אדמה עוצמתיות פקדו את המדינה @yoavzehavi10,200,56574,904,25,58,24,53,39,1040,1.84,0,https://www.tiktok.com/@kan_news/video/7655402479110098197,2026-07-21 10:15,0
